LOCATION,TIME,working_age,population,gdp_ppp,inflation,exports,imports,eu,ea
POL,1980,65.617,35.578019,,,,,1.0,1.0
POL,1981,65.557,35.901961,,,,,1.0,1.0
POL,1982,65.503,36.227381,,,,,1.0,1.0
POL,1983,65.407,36.571418,,,,,1.0,1.0
POL,1984,65.238,36.913515,,,,,1.0,1.0
POL,1985,65.052,37.202981,,,,,1.0,1.0
POL,1986,64.913,37.455681,,,,,1.0,1.0
POL,1987,64.845,37.663756,,,,,1.0,1.0
POL,1988,64.776,37.862063,,,,,1.0,1.0
POL,1989,64.726,37.962808,,,,,1.0,1.0
POL,1990,65.189,38.0305,235410.575,812.15,25.9039060480463,19.4127080295926,1.0,1.0
POL,1991,65.557,38.1085,226297.65,71.56667,21.2690426029978,22.9650229015639,1.0,1.0
POL,1992,65.925,38.1735,237275.803,42.85,21.4295350848982,20.0072510986637,1.0,1.0
POL,1993,66.276,38.221,251977.802,35.475,20.7403905079632,19.8243180370989,1.0,1.0
POL,1994,66.601,38.252,270979.951,32.19167,21.377256936084,19.4032840522924,1.0,1.0
POL,1995,66.92,38.2745,295895.086,28.125,22.9412276125891,20.7807337854286,1.0,1.0
POL,1996,67.23,38.289,318949.455,19.90833,22.06915074659,23.483145286955,1.0,1.0
POL,1997,67.54,38.292,345277.245,14.95,23.333371604839,27.212380066669,1.0,1.0
POL,1998,67.847,38.2835,366814.684,11.86667,25.9486446286709,30.7904918934678,1.0,1.0
POL,1999,68.025,38.27,388183.91,7.258333,24.0918862022445,30.0197174328792,1.0,1.0
POL,2000,68.313,38.258478,408478.391,10.09167,27.1883262545709,33.6802572670321,1.0,1.0
POL,2001,68.795,38.248076,425491.684,5.475,27.1873256664978,30.9694350187065,1.0,1.0
POL,2002,69.197,38.232301,451281.404,1.941667,28.7131224037015,32.2742528446936,1.0,1.0
POL,2003,69.622,38.195177,468991.594,0.8416666,33.3504495061099,36.0957655768977,1.0,1.0
POL,2004,69.983,38.180249,509450.66,3.491667,34.2354604213308,37.2101970761694,1.0,1.0
POL,2005,70.322,38.161313,530377.339,2.133333,34.61157158289,35.9189524799855,1.0,1.0
POL,2006,70.641,38.132277,577156.392,1.033333,37.8209533854919,40.1497618827208,1.0,1.0
POL,2007,70.928,38.115967,639756.006,2.491667,38.5162878902711,42.3151675609764,1.0,1.0
POL,2008,71.151,38.115909,697829.214,4.216667,37.8148698127136,43.0908911293114,1.0,1.0
POL,2009,71.268,38.153389,734574.626,3.45,37.1422532388258,38.1255443596144,1.0,1.0
POL,2010,71.313,38.516689,802270.074,2.583333,39.879212962835,42.0502141212183,1.0,1.0
POL,2011,71.221,38.52567,868896.689,4.266667,42.3942230351554,44.5570071509298,1.0,1.0
POL,2012,70.903,38.533789,903836.561,3.7,44.2514731046751,45.0138040040851,1.0,1.0
POL,2013,70.51,38.502396,934552.984,0.9,46.0026088160493,44.5616265992358,1.0,1.0
POL,2014,70.02,38.483957,968368.101,-0.025,47.2196834583496,46.2508561023443,1.0,1.0
POL,2015,69.506,38.454576,1020392.781,-0.9333333,49.0912280857603,46.3350974286996,1.0,1.0
POL,2016,68.91,38.426809,1075392.661,-0.5833333,51.9248591484674,48.1560644104306,1.0,1.0
POL,2017,68.244,38.422346,1141694.015,1.975,54.1610234014378,50.3934748358532,1.0,1.0
POL,2018,67.553,38.413139,1214376.603,1.666667,55.2414620408144,52.1788028120883,1.0,1.0
PRT,1950,63.751,,,,,,1.0,1.0
PRT,1951,63.629,,,,,,1.0,1.0
PRT,1952,63.698,,,,,,1.0,1.0
PRT,1953,63.705,,,,,,1.0,1.0
PRT,1954,63.736,,,,,,1.0,1.0
PRT,1955,63.583,,,,,,1.0,1.0
PRT,1956,63.352,,,3.199472,,,1.0,1.0
PRT,1957,63.139,,,1.422293,,,1.0,1.0
PRT,1958,62.927,,,1.599307,,,1.0,1.0
PRT,1959,62.833,,,1.046836,,,1.0,1.0
PRT,1960,62.841,8.857716,,3.046581,,,1.0,1.0
PRT,1961,62.887,8.929316,,1.549002,,,1.0,1.0
PRT,1962,62.879,8.993985,,2.662071,,,1.0,1.0
PRT,1963,62.908,9.030355,,2.021573,,,1.0,1.0
PRT,1964,62.95,9.035365,,3.444896,,,1.0,1.0
PRT,1965,62.746,8.998595,,3.424936,,,1.0,1.0
PRT,1966,62.433,8.93099,,5.039267,,,1.0,1.0
PRT,1967,62.23,8.87452,,5.52648,,,1.0,1.0
PRT,1968,62.05,8.83665,,6.08136,,,1.0,1.0
PRT,1969,61.895,8.757705,,8.782768,,,1.0,1.0
PRT,1970,61.846,8.680431,18252.643,6.380148,19.1102424850638,24.1032331271932,1.0,1.0
PRT,1971,61.813,8.643755,20449.706,11.9469,19.6502563319371,25.0238671882964,1.0,1.0
PRT,1972,61.801,8.630431,23043.75,10.66334,21.337780568636,24.8946879441275,1.0,1.0
PRT,1973,61.962,8.633101,27029.009,12.97461,20.9404009191045,26.2967388700097,1.0,1.0
PRT,1974,62.254,8.754363,29797.965,25.08278,21.0508097992043,32.890610531241,1.0,1.0
PRT,1975,62.267,9.093471,31142.534,15.27169,15.982904084132,25.5501851359546,1.0,1.0
PRT,1976,62.157,9.355812,35123.603,21.1419,13.6592860382666,24.0551789988092,1.0,1.0
PRT,1977,62.232,9.455673,39396.061,31.01675,14.4346980607425,26.0933816643709,1.0,1.0
PRT,1978,62.386,9.558248,43354.522,21.03877,15.7615079751533,25.3689028253339,1.0,1.0
PRT,1979,62.614,9.661265,49599.039,21.89923,21.1966874071271,29.5365963909197,1.0,1.0
PRT,1980,62.89,9.766275,56561.219,15.86748,21.4552617734805,32.7799884768801,1.0,1.0
PRT,1981,63.188,9.851325,62914.965,19.04041,20.3306549945521,35.245489646555,1.0,1.0
PRT,1982,63.481,9.911771,68228.464,21.67928,20.6836452237501,35.0785560351141,1.0,1.0
PRT,1983,63.827,9.957865,70778.074,24.00276,24.5513975139888,34.3762438296796,1.0,1.0
PRT,1984,64.195,9.996232,71952.93,28.38464,29.1795505766392,35.2325420765303,1.0,1.0
PRT,1985,64.5,10.023613,76312.321,19.46141,29.2423154865761,32.2740861170926,1.0,1.0
PRT,1986,64.786,10.032734,81072.871,12.33133,25.9948845241329,28.0251815611123,1.0,1.0
PRT,1987,65.109,10.030031,88378.889,9.634831,27.3385652781543,32.2372897683444,1.0,1.0
PRT,1988,65.443,10.01961,98348.662,10.10163,27.6366708381833,35.5627109127465,1.0,1.0
PRT,1989,65.781,10.005,108786.871,12.6863,29.4651902589172,35.4037066208958,1.0,1.0
PRT,1990,66.179,9.983218,117317.653,13.63057,29.1691782511512,35.8864146640264,1.0,1.0
PRT,1991,66.544,9.960235,126583.032,11.84948,26.5475592626771,33.8190410327459,1.0,1.0
PRT,1992,66.813,9.952494,130878.263,9.55926,24.4586707297928,31.8486074234452,1.0,1.0
PRT,1993,67.016,9.964675,131241.573,6.78378,23.600147644863,30.575084887594,1.0,1.0
PRT,1994,67.17,9.991525,135337.384,5.42044,25.1335658294202,32.0437940800984,1.0,1.0
PRT,1995,67.309,10.026176,144092.92,4.222816,26.7697318737852,33.1447402882201,1.0,1.0
PRT,1996,67.41,10.063945,149801.613,3.068977,26.5484648796224,33.6613401675442,1.0,1.0
PRT,1997,67.463,10.108977,159552.032,2.336863,27.1541447475915,35.1508067548668,1.0,1.0
PRT,1998,67.477,10.160196,169536.921,2.572752,27.3316272273762,36.4992716296598,1.0,1.0
PRT,1999,67.473,10.217828,181041.019,2.340095,26.4819747246951,36.8323550925286,1.0,1.0
PRT,2000,67.438,10.289898,194323.464,2.85303,28.2046205938904,39.2483773924343,1.0,1.0
PRT,2001,67.34,10.362722,202418.632,4.369903,27.4373261135265,37.6546290635856,1.0,1.0
PRT,2002,67.206,10.419631,212108.896,3.600347,27.0733622325977,35.2348971843795,1.0,1.0
PRT,2003,67.076,10.458821,217853.063,3.218991,27.3671918978917,33.7717555904736,1.0,1.0
PRT,2004,66.93,10.483861,224984.02,2.365362,27.6670515552519,35.5375421117759,1.0,1.0
PRT,2005,66.806,10.50333,238691.186,2.277164,27.0841675459537,35.8603370144983,1.0,1.0
PRT,2006,66.745,10.522288,259371.294,3.107666,30.3574044411002,38.1896486771007,1.0,1.0
PRT,2007,66.713,10.542964,270973.95,2.453965,31.1941845713373,38.7519330104618,1.0,1.0
PRT,2008,66.644,10.558177,281542.549,2.588506,31.2610790783868,40.8146638437736,1.0,1.0
PRT,2009,66.514,10.568247,279829.997,-0.83553,27.2937427180784,34.1989508086976,1.0,1.0
PRT,2010,66.329,10.5731,288463.417,1.402573,30.0693089249393,37.7139865308418,1.0,1.0
PRT,2011,66.127,10.55756,282620.91,3.653011,34.4548615994609,38.644682399142,1.0,1.0
PRT,2012,65.936,10.514844,277991.759,2.773339,37.7780148210557,38.2728240456527,1.0,1.0
PRT,2013,65.696,10.457295,292135.199,0.2744167,39.6065049729616,38.5079296469449,1.0,1.0
PRT,2014,65.45,10.401062,298951.673,-0.2781534,40.2159680026703,40.0663398736754,1.0,1.0
PRT,2015,65.258,10.358076,307230.008,0.4879386,40.6151154462762,39.8757789350306,1.0,1.0
PRT,2016,65.034,10.325452,326364.379,0.6073971,40.2108236358286,39.0634059895101,1.0,1.0
PRT,2017,64.776,10.3003,340370.325,1.368614,42.7242663980773,41.7148741234948,1.0,1.0
PRT,2018,64.561,10.283822,359232.261,0.9937157,43.4457190264876,42.9830419043532,1.0,1.0
SVK,1950,64.538,,,,,,1.0,1.0
SVK,1951,64.194,,,,,,1.0,1.0
SVK,1952,63.748,,,,,,1.0,1.0
SVK,1953,63.442,,,,,,1.0,1.0
SVK,1954,63.034,,,,,,1.0,1.0
SVK,1955,62.754,,,,,,1.0,1.0
SVK,1956,62.468,,,,,,1.0,1.0
SVK,1957,62.177,,,,,,1.0,1.0
SVK,1958,61.908,,,,,,1.0,1.0
SVK,1959,61.761,,,,,,1.0,1.0
SVK,1960,61.54,3.99427,,,,,1.0,1.0
SVK,1961,61.43,4.191977,,,,,1.0,1.0
SVK,1962,61.406,4.238056,,,,,1.0,1.0
SVK,1963,61.524,4.282865,,,,,1.0,1.0
SVK,1964,61.608,4.327949,,,,,1.0,1.0
SVK,1965,61.755,4.373595,,,,,1.0,1.0
SVK,1966,62.058,4.413853,,,,,1.0,1.0
SVK,1967,62.437,4.45088,,,,,1.0,1.0
SVK,1968,62.832,4.483656,,,,,1.0,1.0
SVK,1969,63.208,4.518773,,,,,1.0,1.0
SVK,1970,63.541,4.528459,,,,,1.0,1.0
SVK,1971,63.696,4.559341,,,,,1.0,1.0
SVK,1972,63.975,4.59633,,,,,1.0,1.0
SVK,1973,64.093,4.640673,,,,,1.0,1.0
SVK,1974,64.039,4.691014,,,,,1.0,1.0
SVK,1975,63.906,4.739301,,,,,1.0,1.0
SVK,1976,63.811,4.789452,,,,,1.0,1.0
SVK,1977,63.674,4.840819,,,,,1.0,1.0
SVK,1978,63.532,4.891673,,,,,1.0,1.0
SVK,1979,63.401,4.940223,,,,,1.0,1.0
SVK,1980,63.402,4.984331,,,,,1.0,1.0
SVK,1981,63.682,5.017032,,,,,1.0,1.0
SVK,1982,63.937,5.05477,,,,,1.0,1.0
SVK,1983,64.182,5.091537,,,,,1.0,1.0
SVK,1984,64.251,5.127719,,,,,1.0,1.0
SVK,1985,64.145,5.161789,,,,,1.0,1.0
SVK,1986,64.038,5.192789,,,,,1.0,1.0
SVK,1987,63.96,5.223609,,,,,1.0,1.0
SVK,1988,63.986,5.25112,,,,,1.0,1.0
SVK,1989,64.157,5.276186,,,,,1.0,1.0
SVK,1990,64.428,5.297774,,,23.8134889216811,33.354051460189,1.0,1.0
SVK,1991,64.838,5.283404,,,41.580587849738,46.2620217333972,1.0,1.0
SVK,1992,65.18,5.306539,38047.186,9.893497,63.1235541420658,69.6938072321158,1.0,1.0
SVK,1993,65.574,5.324632,39689.171,23.28703,52.4540994594393,59.741604417363,1.0,1.0
SVK,1994,66.05,5.347413,43052.201,13.41552,55.3243280556685,53.0477708034655,1.0,1.0
SVK,1995,66.542,5.363676,46523.438,9.841098,53.9263117552502,54.6255176117499,1.0,1.0
SVK,1996,67.005,5.373793,50425.483,5.775833,49.2927561722145,62.5252724862607,1.0,1.0
SVK,1997,67.46,5.383233,54277.662,6.141988,53.6089814116398,63.9790275731084,1.0,1.0
SVK,1998,67.97,5.390866,57261.217,6.665648,45.5169214920153,56.5532269802785,1.0,1.0
SVK,1999,68.511,5.395324,57813.884,10.57045,46.3477064742072,51.1361711384585,1.0,1.0
SVK,2000,69.061,5.400679,61331.765,12.03578,53.205468406987,55.582946714967,1.0,1.0
SVK,2001,69.572,5.37978,66651.349,7.329631,57.1181854095185,64.5611061177352,1.0,1.0
SVK,2002,70.119,5.378809,71578.565,3.127133,56.9704951847734,63.4033914196547,1.0,1.0
SVK,2003,70.643,5.37895,76121.872,8.554143,62.3343488872503,62.8133300938213,1.0,1.0
SVK,2004,71.08,5.382574,81732.325,7.548501,69.0463247537288,70.6040525429178,1.0,1.0
SVK,2005,71.455,5.387285,89400.317,2.709085,72.3018934642515,75.4260021221074,1.0,1.0
SVK,2006,71.798,5.391184,101490.226,4.483331,81.2398533216646,83.3864331854633,1.0,1.0
SVK,2007,72.099,5.397766,113923.832,2.756724,83.3808614210341,82.9486915133953,1.0,1.0
SVK,2008,72.331,5.406972,127626.827,4.59818,80.1479953487459,81.9228612507959,1.0,1.0
SVK,2009,72.411,5.418374,124412.901,1.615105,68.0361180943086,68.2045729281013,1.0,1.0
SVK,2010,72.34,5.431024,135914.51,0.9570181,77.2084774457779,77.5181594732214,1.0,1.0
SVK,2011,71.906,5.398384,140804.819,3.919286,84.9075350901021,84.2031743041664,1.0,1.0
SVK,2012,71.669,5.407579,145826.897,3.606103,90.9221018613518,85.4097332252398,1.0,1.0
SVK,2013,71.322,5.413393,151588.593,1.400474,93.4972605723115,87.9009418585094,1.0,1.0
SVK,2014,70.932,5.418649,157123.984,-0.07616533,91.5015850507224,86.6844765121251,1.0,1.0
SVK,2015,70.472,5.423801,162278.154,-0.3252198,92.0120877704125,88.9375197668065,1.0,1.0
SVK,2016,69.885,5.430798,161074.014,-0.5200102,93.712186618535,90.7634947010665,1.0,1.0
SVK,2017,69.21,5.439232,163600.251,1.311946,95.2065919871945,92.9916396447877,1.0,1.0
SVK,2018,68.541,5.446771,171600.747,2.514037,96.3755023728666,94.4835756947882,1.0,1.0
ESP,1950,66.282,,,,,,1.0,1.0
ESP,1951,66.255,,,,,,1.0,1.0
ESP,1952,66.164,,,,,,1.0,1.0
ESP,1953,65.98,,,,,,1.0,1.0
ESP,1954,65.741,,,,,,1.0,1.0
ESP,1955,65.502,,,,,,1.0,1.0
ESP,1956,65.271,,,5.852656,,,1.0,1.0
ESP,1957,65.009,,,10.77246,,,1.0,1.0
ESP,1958,64.767,,,13.37895,,,1.0,1.0
ESP,1959,64.577,,,7.309779,,,1.0,1.0
ESP,1960,64.437,30.489242,,1.17776,,,1.0,1.0
ESP,1961,64.193,30.81757,,0.809258,,,1.0,1.0
ESP,1962,64.15,31.023366,,5.706482,,,1.0,1.0
ESP,1963,64.007,31.296651,,8.743695,,,1.0,1.0
ESP,1964,63.869,31.609195,,6.97925,,,1.0,1.0
ESP,1965,63.737,31.954292,,13.21413,,,1.0,1.0
ESP,1966,63.631,32.283194,,6.240364,,,1.0,1.0
ESP,1967,63.391,32.682947,,6.391636,,,1.0,1.0
ESP,1968,63.08,33.113135,,4.954367,,,1.0,1.0
ESP,1969,62.849,33.441054,,2.160344,,,1.0,1.0
ESP,1970,62.622,33.752818,94752.712,5.731148,12.1305929497592,13.6909187820528,1.0,1.0
ESP,1971,62.437,34.216274,104184.703,8.236881,13.0134060461295,12.8809161003541,1.0,1.0
ESP,1972,62.358,34.571714,117546.194,8.27229,13.3390610136563,13.8416566048805,1.0,1.0
ESP,1973,62.298,34.921497,133644.3,11.41671,13.3214874291908,14.7856013772054,1.0,1.0
ESP,1974,62.201,35.287558,153855.465,15.68038,13.184626622441,18.5108464794025,1.0,1.0
ESP,1975,62.103,35.687714,169017.979,16.95329,12.3758068710854,16.7101536428437,1.0,1.0
ESP,1976,62.065,36.118035,184211.01,17.62488,12.5668703230268,17.5106299286281,1.0,1.0
ESP,1977,62.108,36.563834,201210.567,24.53805,13.2518400419624,15.9117436705753,1.0,1.0
ESP,1978,62.257,36.971471,218514.156,19.77369,13.8795398621065,13.8456744307271,1.0,1.0
ESP,1979,62.517,37.289006,236741.698,15.66023,13.7041540685039,14.1318432699243,1.0,1.0
ESP,1980,62.861,37.526911,263827.978,15.56191,14.2907951364439,17.2698143868951,1.0,1.0
ESP,1981,63.201,37.764458,288409.305,14.54935,16.2834544003611,19.0967375794471,1.0,1.0
ESP,1982,63.586,37.987108,310044.88,14.41499,16.9771129167218,19.5513159448882,1.0,1.0
ESP,1983,63.989,38.160263,327891.743,12.17408,19.0753191642367,20.6932057036285,1.0,1.0
ESP,1984,64.371,38.325244,345784.114,11.28027,21.3030593167693,20.2383708383796,1.0,1.0
ESP,1985,64.738,38.467025,365000.365,8.814454,20.8647412363939,20.001885074176,1.0,1.0
ESP,1986,65.097,38.571941,384464.872,8.794939,18.1973255368275,17.1500164477499,1.0,1.0
ESP,1987,65.414,38.682322,415824.779,5.248024,17.7248426683275,18.5951170286305,1.0,1.0
ESP,1988,65.755,38.764307,452423.433,4.837267,17.302787192003,19.410694811288,1.0,1.0
ESP,1989,66.131,38.821377,492854.724,6.791436,16.6023775760326,20.7818060576525,1.0,1.0
ESP,1990,66.539,38.860827,530638.339,6.721821,15.7247982432477,19.8859351937041,1.0,1.0
ESP,1991,66.965,38.941622,562550.16,5.934214,15.7607198536217,19.7178214472077,1.0,1.0
ESP,1992,67.358,39.14794,580716.596,5.924531,16.1875490079513,19.790293164244,1.0,1.0
ESP,1993,67.704,39.356082,588343.436,4.569072,17.7088876502715,19.2410064750837,1.0,1.0
ESP,1994,68.012,39.547353,615227.576,4.718413,20.311135394257,21.3333433583685,1.0,1.0
ESP,1995,68.266,39.718895,645448.443,4.673804,21.8270992731031,22.9482748139335,1.0,1.0
ESP,1996,68.458,39.884246,675655.944,3.558843,23.0323607990957,23.2128584657085,1.0,1.0
ESP,1997,68.588,40.049974,717288.304,1.971078,25.6697890106843,25.4964681051018,1.0,1.0
ESP,1998,68.642,40.214066,768101.86,1.83433,26.101947326675,26.5595070441534,1.0,1.0
ESP,1999,68.677,40.369667,805891.27,2.310345,26.3515090067028,28.2849579418622,1.0,1.0
ESP,2000,68.647,40.554387,876008.108,3.433517,28.5633579326111,31.5189758138831,1.0,1.0
ESP,2001,68.523,40.766049,937888.674,3.589833,27.8616191602484,30.1355363035009,1.0,1.0
ESP,2002,68.563,41.42352,1009753.34,3.065766,26.553994919632,28.5451843234359,1.0,1.0
ESP,2003,68.647,42.196231,1055547.963,3.039234,25.6289061234055,27.834782977217,1.0,1.0
ESP,2004,68.834,42.859172,1121204.316,3.039202,25.4119848226223,29.1121978690701,1.0,1.0
ESP,2005,68.983,43.662613,1205129.038,3.368454,24.9792690409411,29.783028542406,1.0,1.0
ESP,2006,68.875,44.360521,1362071.029,3.515375,25.2413025005404,30.9358323130671,1.0,1.0
ESP,2007,68.946,45.236004,1466711.066,2.78703,25.984738814678,31.7628649449253,1.0,1.0
ESP,2008,68.825,45.983169,1528583.756,4.075661,25.6239291743162,30.3594008693685,1.0,1.0
ESP,2009,68.489,46.36755,1488992.726,-0.2879968,23.0616941747255,23.933180152302,1.0,1.0
ESP,2010,68.092,46.562483,1476808.758,1.799881,25.9516793464024,26.9765612109155,1.0,1.0
ESP,2011,67.707,46.736257,1489594.952,3.196146,29.5349622049272,29.2582088303504,1.0,1.0
ESP,2012,67.365,46.766403,1483646.902,2.446,31.45527248111,29.390097362135,1.0,1.0
ESP,2013,66.913,46.593236,1512074.431,1.408546,32.9625774735678,29.033721828239,1.0,1.0
ESP,2014,66.504,46.455123,1558306.999,-0.1508703,33.4825675913959,30.3830421311466,1.0,1.0
ESP,2015,66.259,46.410149,1621069.826,-0.5004613,33.6265184346551,30.586122736848,1.0,1.0
ESP,2016,66.075,46.449874,1733213.64,-0.2026717,33.8800904977376,29.8925339366516,1.0,1.0
ESP,2017,65.918,46.532869,1841779.72,1.956083,35.1494620296471,31.5431112166883,1.0,1.0
ESP,2018,65.848,46.733038,1905614.461,1.675068,35.1471175620162,32.4257353802104,1.0,1.0
SWE,1950,66.512,,,,,,1.0,1.0
SWE,1951,66.19,,,,,,1.0,1.0
SWE,1952,65.9,,,,,,1.0,1.0
SWE,1953,65.635,,,,,,1.0,1.0
SWE,1954,65.46,,,,,,1.0,1.0
SWE,1955,65.327,,,,,,1.0,1.0
SWE,1956,65.181,,,4.941809,,,1.0,1.0
SWE,1957,65.157,,,4.320463,,,1.0,1.0
SWE,1958,65.296,,,4.393523,,,1.0,1.0
SWE,1959,65.53,,,0.803893,,,1.0,1.0
SWE,1960,65.82,7.484655,18451.39,4.141779,,,1.0,1.0
SWE,1961,66.1,7.519998,19688.876,2.157972,,,1.0,1.0
SWE,1962,66.326,7.561582,20997.815,4.766202,,,1.0,1.0
SWE,1963,66.464,7.604326,22440.234,2.871741,,,1.0,1.0
SWE,1964,66.48,7.661351,24401.202,3.387661,,,1.0,1.0
SWE,1965,66.381,7.733852,26041.148,5.012769,,,1.0,1.0
SWE,1966,66.189,7.807795,27512.88,6.404813,,,1.0,1.0
SWE,1967,65.954,7.867942,29255.928,4.289315,,,1.0,1.0
SWE,1968,65.77,7.91198,31794.557,1.943124,,,1.0,1.0
SWE,1969,65.632,7.967732,35114.337,2.691993,,,1.0,1.0
SWE,1970,65.486,8.042706,39360.51,7.016366,21.9532277837509,22.3441966834704,1.0,1.0
SWE,1971,65.281,8.098145,41746.42,7.395542,22.1702330831883,21.0025990437614,1.0,1.0
SWE,1972,65.012,8.122154,44547.788,6.00739,22.0427535780725,20.5457994151405,1.0,1.0
SWE,1973,64.731,8.136779,48853.469,6.717996,24.9733484486018,22.3251914110162,1.0,1.0
SWE,1974,64.45,8.160562,54952.665,9.911724,29.3503370452592,29.8715342576009,1.0,1.0
SWE,1975,64.196,8.192567,61575.534,9.779878,25.6499676452338,25.6807474419357,1.0,1.0
SWE,1976,64.018,8.222309,65651.664,10.24922,25.1900385620997,26.568524056699,1.0,1.0
SWE,1977,63.905,8.251653,68617.751,11.4418,24.9578401749603,26.3223502109558,1.0,1.0
SWE,1978,63.873,8.275775,74730.62,9.995264,25.7194023685907,24.6388963364468,1.0,1.0
SWE,1979,63.959,8.293728,84038.459,7.209786,27.7004655275098,28.4531277075436,1.0,1.0
SWE,1980,64.116,8.310477,93187.363,13.70632,27.1579699755069,28.7211994895375,1.0,1.0
SWE,1981,64.298,8.320482,102468.869,12.10394,27.8320404981694,27.9100998990247,1.0,1.0
SWE,1982,64.475,8.32526,110158.165,8.589185,30.1098496532152,30.5468529198848,1.0,1.0
SWE,1983,64.609,8.329025,116648.523,8.873021,33.0537439445049,31.2374274495651,1.0,1.0
SWE,1984,64.675,8.336595,125968.558,8.044243,33.6805457560194,30.4859941599482,1.0,1.0
SWE,1985,64.601,8.350378,132759.698,7.372575,32.6565044795287,31.3323132838975,1.0,1.0
SWE,1986,64.473,8.369824,139078.289,4.23591,30.4719724448313,27.7591134768809,1.0,1.0
SWE,1987,64.428,8.397797,147296.786,4.188571,30.0855474744481,28.5913134059435,1.0,1.0
SWE,1988,64.403,8.436483,156394.93,5.824899,29.8093789791348,28.5374027389932,1.0,1.0
SWE,1989,64.37,8.492959,166840.899,6.443276,29.5823119605492,29.4557208761403,1.0,1.0
SWE,1990,64.283,8.558834,174392.55,10.36655,27.9221778037317,27.9010434609082,1.0,1.0
SWE,1991,64.123,8.617376,178224.0,9.444628,26.0947222756763,24.9949297755768,1.0,1.0
SWE,1992,63.951,8.668065,180173.615,2.374367,25.957595145449,24.8144936950631,1.0,1.0
SWE,1993,63.8,8.718558,180632.562,4.728173,30.4102380632048,27.724689155542,1.0,1.0
SWE,1994,63.702,8.780741,191740.146,2.158138,33.5983064955583,30.24332526229,1.0,1.0
SWE,1995,63.682,8.826944,203464.169,2.455149,37.1240310199484,31.476426402094,1.0,1.0
SWE,1996,63.729,8.840999,211081.101,0.533132,36.028866805627,30.5096415212576,1.0,1.0
SWE,1997,63.817,8.846059,219357.41,0.6584103,39.1319850981967,32.876725041995,1.0,1.0
SWE,1998,63.942,8.850975,229123.304,-0.2671327,40.0209948883021,34.3193963505124,1.0,1.0
SWE,1999,64.108,8.857879,243339.592,0.4621758,40.1114332826671,34.7869325332723,1.0,1.0
SWE,2000,64.304,8.872112,262890.9,0.8991438,43.2584584604537,38.2190734717217,1.0,1.0
SWE,2001,64.511,8.895963,266349.889,2.405958,42.9207450800425,37.6675449559078,1.0,1.0
SWE,2002,64.716,8.924959,276017.772,2.158482,41.2470904455775,35.9715602601049,1.0,1.0
SWE,2003,64.915,8.958233,284711.106,1.925655,40.3257049709808,34.9198886945354,1.0,1.0
SWE,2004,65.096,8.993533,304256.148,0.3736598,42.6906424082589,35.9005071737132,1.0,1.0
SWE,2005,65.313,9.029567,309212.867,0.4531709,45.01548061554,38.7359970795797,1.0,1.0
SWE,2006,65.546,9.080506,342150.661,1.360215,47.4874330005625,40.7079804771039,1.0,1.0
SWE,2007,65.669,9.148093,373749.881,2.212169,47.6102603456699,41.5518218655185,1.0,1.0
SWE,2008,65.629,9.219639,388684.19,3.437049,49.0869229216005,43.4772275092146,1.0,1.0
SWE,2009,65.436,9.29851,374814.888,-0.4944606,43.4539788044118,38.0548772330147,1.0,1.0
SWE,2010,65.118,9.37813,396283.62,1.157988,44.6788529489048,39.5695242391316,1.0,1.0
SWE,2011,64.7,9.449216,421515.998,2.961151,45.2711911918356,40.5198362082725,1.0,1.0
SWE,2012,64.235,9.519378,432488.303,0.8883775,45.027525416194,40.2547256461647,1.0,1.0
SWE,2013,63.759,9.600375,444616.544,-0.04429297,42.5268091342415,38.2888561427337,1.0,1.0
SWE,2014,63.319,9.696105,457507.758,-0.1796385,43.2661612480684,39.6673704457852,1.0,1.0
SWE,2015,62.959,9.799183,481170.723,-0.04678474,43.7667675162599,39.957046992468,1.0,1.0
SWE,2016,62.702,9.923085,500423.665,0.9842693,42.691478270481,39.6291668167222,1.0,1.0
SWE,2017,62.522,10.057695,522476.825,1.794499,43.734721932138,41.2000275021437,1.0,1.0
SWE,2018,62.377,10.175214,544916.384,1.953535,45.6830615126713,43.4481368827908,1.0,1.0
CHE,1950,66.909,,,,,,0.0,0.0
CHE,1951,66.68,,,,,,0.0,0.0
CHE,1952,66.465,,,,,,0.0,0.0
CHE,1953,66.232,,,,,,0.0,0.0
CHE,1954,66.012,,,,,,0.0,0.0
CHE,1955,65.804,,,,,,0.0,0.0
CHE,1956,65.649,,,1.511265,,,0.0,0.0
CHE,1957,65.581,,,1.964383,,,0.0,0.0
CHE,1958,65.59,,,1.84159,,,0.0,0.0
CHE,1959,65.641,,,-0.6495383,,,0.0,0.0
CHE,1960,65.739,5.327872,,1.438812,,,0.0,0.0
CHE,1961,65.717,5.434294,,1.845389,,,0.0,0.0
CHE,1962,65.618,5.573815,,4.316,,,0.0,0.0
CHE,1963,65.613,5.694247,,3.440217,,,0.0,0.0
CHE,1964,65.545,5.789228,,3.080554,,,0.0,0.0
CHE,1965,65.361,5.856472,,3.414477,,,0.0,0.0
CHE,1966,65.164,5.918002,,4.775981,,,0.0,0.0
CHE,1967,65.048,5.991785,,4.0052,,,0.0,0.0
CHE,1968,65.022,6.067714,,2.395821,,,0.0,0.0
CHE,1969,65.028,6.136387,,2.489028,,,0.0,0.0
CHE,1970,64.879,6.180882,47492.922,3.615995,41.2939588328325,41.3930665470262,0.0,0.0
